policy,split,episode,return,revenue,procurement,holding,stockout_penalty,fill_rate,stockout_units,avg_inventory,avg_order_quantity,price_changes
Random valid action,test,115,555.4945240000005,5007.283999999998,3892.459200000003,123.50437200000003,299.404,0.9224785407725322,289.0,74.775,35.35,81.0
Random valid action,test,116,-477.0546159999999,3568.4279999999976,3744.725600000002,165.44328000000002,6.216,0.9975460122699387,6.0,100.16666666666667,34.00833333333333,79.0
Random valid action,test,117,605.2373120000002,5329.332000000002,4168.656800000003,123.95858399999997,282.8280000000001,0.9303926568077512,273.0,75.05,37.858333333333334,81.0
Random valid action,test,118,33.632108000000244,3894.916,3397.872800000003,143.5172280000001,174.04800000000003,0.9408450704225352,168.0,86.89166666666667,30.858333333333334,88.0
Random valid action,test,119,-255.8316959999999,3671.436000000001,3564.8760000000025,148.21075199999999,70.448,0.9738058551617874,68.0,89.73333333333333,32.375,84.0
Static regular + reorder point,test,0,660.1353919999998,3211.6,1991.1919999999996,47.788607999999996,459.9840000000001,0.8301453710788065,444.0,28.933333333333334,18.083333333333332,0.0
Static regular + reorder point,test,1,-204.74516399999973,3827.280000000001,2350.8911999999996,28.229964,1594.4040000000002,0.6269090909090909,1539.0,17.091666666666665,21.35,0.0
Static regular + reorder point,test,2,752.5089400000002,3688.1600000000003,2286.659199999999,32.55185999999999,559.44,0.8218997361477572,540.0,19.708333333333332,20.766666666666666,0.0
Static regular + reorder point,test,3,-450.52654399999994,3998.9599999999987,2479.355199999999,21.967344,1889.664,0.5969951391957579,1824.0,13.3,22.516666666666666,0.0
Static regular + reorder point,test,4,522.1013960000001,3652.6400000000012,2235.2735999999995,33.18500399999999,808.0799999999999,0.7598522167487685,780.0,20.091666666666665,20.3,0.0
Static regular + reorder point,test,5,704.4084080000006,3306.3199999999997,2042.577599999999,43.741992,463.09200000000004,0.8332711674748229,447.0,26.483333333333334,18.55,0.0
Static regular + reorder point,test,6,-170.35869599999998,3864.2799999999993,2350.8911999999996,23.591496,1601.6560000000004,0.628097185470291,1546.0,14.283333333333333,21.35,0.0
Static regular + reorder point,test,7,144.77417199999988,3855.3999999999996,2389.4303999999993,27.21142799999999,1236.9839999999997,0.6857067649381416,1194.0,16.475,21.7,0.0
Static regular + reorder point,test,8,851.22504,3170.1599999999994,1965.499199999999,45.97175999999999,257.964,0.8958594730238394,249.0,27.833333333333332,17.85,0.0
Static regular + reorder point,test,9,-714.9156880000002,3978.2399999999993,2440.8159999999993,19.847687999999994,2172.492,0.561755485893417,2097.0,12.016666666666667,22.166666666666668,0.0
Static regular + reorder point,test,10,724.099996,3210.1200000000013,1965.4991999999993,46.26080399999999,424.7600000000001,0.8410236525785189,410.0,28.008333333333333,17.85,0.0
Static regular + reorder point,test,11,401.1773840000002,3543.119999999999,2196.7343999999994,37.080216,852.6279999999999,0.7441715884364315,823.0,22.45,19.95,0.0
Static regular + reorder point,test,12,232.15095599999998,3211.600000000001,1991.191999999999,41.58104399999998,897.176,0.7147562582345192,866.0,25.175,18.083333333333332,0.0
Static regular + reorder point,test,13,447.93565600000017,3452.839999999998,2119.6559999999995,39.172343999999995,793.5760000000001,0.7528234914488545,766.0,23.716666666666665,19.25,0.0
Static regular + reorder point,test,14,912.6849399999996,3291.52,2055.4239999999995,43.563060000000014,225.848,0.9107289107289107,218.0,26.375,18.666666666666668,0.0
Static regular + reorder point,test,15,403.2980360000003,3735.5200000000013,2325.1983999999998,33.73556399999999,914.7880000000001,0.7408277076606986,883.0,20.425,21.116666666666667,0.0
Static regular + reorder point,test,16,572.6247200000001,3025.120000000002,1875.5743999999993,47.072879999999984,484.84800000000007,0.8136942675159236,468.0,28.5,17.033333333333335,0.0
Static regular + reorder point,test,17,-79.44046000000009,3563.8399999999997,2209.5807999999993,31.863659999999992,1347.8359999999996,0.6492315988136964,1301.0,19.291666666666668,20.066666666666666,0.0
Static regular + reorder point,test,18,778.5683079999997,3190.879999999999,1978.3455999999992,44.08609200000002,341.88000000000005,0.8672566371681416,330.0,26.691666666666666,17.966666666666665,0.0
Static regular + reorder point,test,19,816.0347639999997,3190.8799999999987,1978.3455999999996,46.095635999999985,299.404,0.881799591002045,289.0,27.908333333333335,17.966666666666665,0.0
Static regular + reorder point,test,20,-545.108056,4035.9599999999987,2479.3551999999995,20.012856,2020.2,0.5830660679923028,1950.0,12.116666666666667,22.516666666666666,0.0
Static regular + reorder point,test,21,437.4100239999998,3463.199999999999,2158.195199999999,37.63077599999999,775.9639999999999,0.7575267076723858,749.0,22.783333333333335,19.6,0.0
Static regular + reorder point,test,22,767.9544680000005,3353.680000000001,2068.2703999999994,42.159131999999985,425.79600000000005,0.846469929025028,411.0,25.525,18.783333333333335,0.0
Static regular + reorder point,test,23,799.2373080000003,2917.0800000000004,1811.3423999999995,51.656292,211.34400000000002,0.9062068965517242,204.0,31.275,16.45,0.0
Static regular + reorder point,test,24,818.2671280000002,2917.0799999999995,1798.4959999999994,56.40487199999996,198.91200000000003,0.9112343966712899,192.0,34.15,16.333333333333332,0.0
Static regular + reorder point,test,25,830.7136600000002,3301.8799999999997,2029.7311999999993,46.59114000000001,340.84400000000005,0.871484375,329.0,28.208333333333332,18.433333333333334,0.0
Static regular + reorder point,test,26,432.1443119999999,3584.5599999999995,2222.427199999999,36.364488,838.1240000000001,0.7496131228721759,809.0,22.016666666666666,20.183333333333334,0.0
Static regular + reorder point,test,27,711.9752240000003,3344.8,2081.1167999999993,41.759976000000016,458.9479999999999,0.8361080281169071,443.0,25.283333333333335,18.9,0.0
Static regular + reorder point,test,28,744.9184559999999,2974.800000000001,1811.3423999999995,48.807144,323.23200000000014,0.8656330749354005,312.0,29.55,16.45,0.0
Static regular + reorder point,test,29,-39.87781999999983,3584.5600000000013,2222.427199999999,33.79061999999999,1315.72,0.6560130010834236,1270.0,20.458333333333332,20.183333333333334,0.0
Static regular + reorder point,test,30,482.67717600000003,3418.8,2119.6559999999995,36.694824000000004,727.2720000000002,0.7669322709163346,702.0,22.216666666666665,19.25,0.0
Static regular + reorder point,test,31,519.418976,3189.4000000000005,1952.6527999999992,41.512223999999996,627.8159999999998,0.7805143064107207,606.0,25.133333333333333,17.733333333333334,0.0
Static regular + reorder point,test,32,560.2887799999996,3563.8399999999997,2248.1199999999994,35.85522,664.0759999999999,0.7897671367661528,641.0,21.708333333333332,20.416666666666668,0.0
Static regular + reorder point,test,33,40.50884400000006,3390.6799999999985,2106.809599999999,36.185556,1156.1760000000004,0.6724390959788671,1116.0,21.908333333333335,19.133333333333333,0.0
Static regular + reorder point,test,34,726.8485039999999,3139.0799999999986,1914.1135999999995,45.61389599999998,403.00400000000013,0.8450199203187251,389.0,27.616666666666667,17.383333333333333,0.0
Static regular + reorder point,test,35,-59.23050800000013,3717.759999999998,2286.6591999999996,29.551308000000002,1403.78,0.6495991724851305,1355.0,17.891666666666666,20.766666666666666,0.0
Static regular + reorder point,test,36,750.8892199999996,3072.480000000001,1914.1135999999995,48.105179999999976,312.872,0.8730025231286795,302.0,29.125,17.383333333333333,0.0
Static regular + reorder point,test,37,425.2397279999999,3356.640000000001,2081.1167999999993,37.82347199999998,761.4600000000002,0.7552447552447552,735.0,22.9,18.9,0.0
Static regular + reorder point,test,38,902.6413640000001,3372.920000000001,2081.1167999999993,39.90183600000001,295.2600000000001,0.8888455538221529,285.0,24.158333333333335,18.9,0.0
Static regular + reorder point,test,39,103.370304,3547.56,2222.427199999999,33.914496,1132.348,0.6868194842406877,1093.0,20.533333333333335,20.183333333333334,0.0
Static regular + reorder point,test,40,-396.75609200000014,4046.32,2466.5087999999996,20.687291999999992,1895.8800000000003,0.5990359333917616,1830.0,12.525,22.4,0.0
Static regular + reorder point,test,41,364.0409080000001,3522.399999999998,2183.887999999999,33.763091999999986,883.7079999999999,0.7361583668419425,853.0,20.441666666666666,19.833333333333332,0.0
Static regular + reorder point,test,42,809.5579000000002,2955.5599999999995,1811.3423999999993,54.02369999999997,234.136,0.8983355825461089,226.0,32.708333333333336,16.45,0.0
Static regular + reorder point,test,43,412.904352,3418.8000000000006,2145.3487999999993,36.226848000000004,771.8199999999998,0.7561374795417348,745.0,21.933333333333334,19.483333333333334,0.0
Static regular + reorder point,test,44,312.2092359999998,3744.3999999999996,2312.3519999999994,30.982764000000003,1031.8559999999998,0.7175269427112876,996.0,18.758333333333333,21.0,0.0
Static regular + reorder point,test,45,776.762876,2961.48,1837.0351999999996,47.361924,253.82000000000002,0.8909171861086376,245.0,28.675,16.683333333333334,0.0
Static regular + reorder point,test,46,-728.7700479999999,4249.08,2594.972799999999,16.957248,2299.9200000000005,0.5639363582793164,2220.0,10.266666666666667,23.566666666666666,0.0
Static regular + reorder point,test,47,119.03608399999993,3605.28,2235.2735999999995,30.54231599999999,1163.4279999999999,0.6844619275077269,1123.0,18.491666666666667,20.3,0.0
Static regular + reorder point,test,48,-1094.681892,4068.5199999999995,2505.0479999999993,15.869891999999998,2583.7839999999997,0.5243181384703414,2494.0,9.608333333333333,22.75,0.0
Static regular + reorder point,test,49,794.2552720000001,3100.5999999999995,1926.9599999999994,45.44872800000002,285.93600000000004,0.8835934204976803,276.0,27.516666666666666,17.5,0.0
Static regular + reorder point,test,50,826.9267159999998,2964.440000000001,1798.4959999999994,50.66528399999998,240.352,0.8961968680089486,232.0,30.675,16.333333333333332,0.0
Static regular + reorder point,test,51,-273.6039000000005,3513.5200000000004,2196.7343999999994,32.689499999999995,1502.2,0.62081589958159,1450.0,19.791666666666668,19.95,0.0
Static regular + reorder point,test,52,637.9037199999999,3242.6800000000003,2016.8847999999991,42.25548,493.1360000000002,0.821522309711286,476.0,25.583333333333332,18.316666666666666,0.0
Static regular + reorder point,test,53,404.96696399999985,3430.640000000001,2119.6559999999995,37.149035999999974,816.3680000000002,0.7462974887314875,788.0,22.491666666666667,19.25,0.0
Static regular + reorder point,test,54,428.3774559999999,3418.8,2119.6559999999995,32.97854399999999,785.2879999999999,0.7529335071707953,758.0,19.966666666666665,19.25,0.0
Static regular + reorder point,test,55,498.65952800000014,3316.68,2081.1167999999993,38.51167200000002,644.3919999999997,0.7827453719874258,622.0,23.316666666666666,18.9,0.0
Static regular + reorder point,test,56,607.900696,3646.7200000000003,2260.9663999999993,32.84090399999999,691.012,0.7869690194825935,667.0,19.883333333333333,20.533333333333335,0.0
Static regular + reorder point,test,57,-25.960492000000116,3529.8,2171.0415999999996,33.074891999999984,1299.1439999999998,0.6553998351195384,1254.0,20.025,19.716666666666665,0.0
Static regular + reorder point,test,58,296.52173999999997,3479.4799999999996,2171.041599999999,35.30465999999998,924.1119999999996,0.7249460376194882,892.0,21.375,19.716666666666665,0.0
Static regular + reorder point,test,59,712.2091439999996,2958.520000000001,1849.8815999999993,48.91725599999998,302.512,0.8725447402880838,292.0,29.616666666666667,16.8,0.0
Static regular + reorder point,test,60,500.2882079999997,3640.8000000000015,2248.119999999999,36.17179200000001,797.7199999999999,0.7616099071207431,770.0,21.9,20.416666666666668,0.0
Static regular + reorder point,test,61,557.0659719999999,3415.8400000000006,2093.9631999999997,38.910828,673.3999999999996,0.7802569303583502,650.0,23.558333333333334,19.016666666666666,0.0
Static regular + reorder point,test,62,417.75638400000014,3427.680000000001,2093.9631999999992,37.76841599999998,825.6919999999998,0.7439768711853517,797.0,22.866666666666667,19.016666666666666,0.0
Static regular + reorder point,test,63,565.2276,3235.2800000000007,2029.7311999999995,45.421199999999985,543.9000000000001,0.8063445223164883,525.0,27.5,18.433333333333334,0.0
Static regular + reorder point,test,64,55.15382799999981,3626.0,2248.1199999999994,33.350171999999986,1233.8760000000002,0.6728920626201593,1191.0,20.191666666666666,20.416666666666668,0.0
Static regular + reorder point,test,65,472.6906799999997,3025.1199999999994,1875.5743999999993,48.58691999999999,583.268,0.7840429612581511,563.0,29.416666666666668,17.033333333333335,0.0
Static regular + reorder point,test,66,193.86133199999995,3771.040000000002,2338.044799999999,30.101868000000003,1152.0320000000002,0.6961748633879782,1112.0,18.225,21.233333333333334,0.0
Static regular + reorder point,test,67,222.18675599999992,3670.399999999999,2286.6591999999996,31.258044000000005,1073.2959999999996,0.7053469852104665,1036.0,18.925,20.766666666666666,0.0
Static regular + reorder point,test,68,522.184168,3202.719999999999,1952.6527999999992,41.81503199999999,635.0679999999999,0.7792581922938423,613.0,25.316666666666666,17.733333333333334,0.0
Static regular + reorder point,test,69,736.80324,3335.920000000001,2068.2703999999994,41.15435999999998,437.192,0.8423019431988041,422.0,24.916666666666668,18.783333333333335,0.0
Static regular + reorder point,test,70,560.2880400000001,3584.5600000000018,2222.427199999999,35.648759999999974,710.6960000000001,0.7792792792792793,686.0,21.583333333333332,20.183333333333334,0.0
Static regular + reorder point,test,71,-475.62969200000043,3871.679999999999,2363.7375999999995,23.440091999999993,1903.1319999999996,0.587469121940265,1837.0,14.191666666666666,21.466666666666665,0.0
Static regular + reorder point,test,72,-403.40970800000025,3788.800000000001,2350.8911999999996,26.79850800000001,1756.0200000000002,0.6016451233842538,1695.0,16.225,21.35,0.0
Static regular + reorder point,test,73,449.3324799999999,3418.8,2119.6559999999995,36.88751999999999,760.4240000000001,0.7588699080157687,734.0,22.333333333333332,19.25,0.0
Static regular + reorder point,test,74,-476.1157840000001,3998.959999999999,2479.355199999999,20.72858399999999,1913.4920000000006,0.5939766981754232,1847.0,12.55,22.516666666666666,0.0
Static regular + reorder point,test,75,770.8906799999999,3094.6800000000007,1914.1135999999992,51.33972000000003,311.83600000000007,0.8741638795986622,301.0,31.083333333333332,17.383333333333333,0.0
Static regular + reorder point,test,76,-169.45850000000016,3572.7200000000016,2209.5807999999993,33.37769999999999,1445.2199999999998,0.6337621422945655,1395.0,20.208333333333332,20.066666666666666,0.0
Static regular + reorder point,test,77,245.52770799999996,3728.1200000000003,2325.1983999999993,29.633892000000007,1072.2599999999998,0.7087788407428249,1035.0,17.941666666666666,21.116666666666667,0.0
Static regular + reorder point,test,78,660.0360839999998,3340.3599999999988,2068.270399999999,41.553515999999995,518.0000000000002,0.8186434530286544,500.0,25.158333333333335,18.783333333333335,0.0
Static regular + reorder point,test,79,877.0874279999996,3168.6800000000003,1978.3455999999992,49.866972,212.38000000000005,0.912617220801364,205.0,30.191666666666666,17.966666666666665,0.0
Static regular + reorder point,test,80,610.8663799999999,3232.3200000000015,1991.1919999999993,44.11361999999998,536.6480000000001,0.8082901554404145,518.0,26.708333333333332,18.083333333333332,0.0
Static regular + reorder point,test,81,452.093884,3398.0800000000013,2106.8095999999996,38.112515999999985,750.0639999999999,0.7602649006622516,724.0,23.075,19.133333333333333,0.0
Static regular + reorder point,test,82,-213.10612799999987,3821.359999999999,2350.8911999999996,25.490927999999997,1599.5839999999998,0.6257876878332526,1544.0,15.433333333333334,21.35,0.0
Static regular + reorder point,test,83,-602.9052919999998,4061.1200000000003,2517.894399999999,19.310892000000003,2066.82,0.5790251107828656,1995.0,11.691666666666666,22.866666666666667,0.0
Static regular + reorder point,test,84,596.6290559999998,3273.7600000000007,2004.0383999999992,39.86054399999998,582.2320000000001,0.7974044700793078,562.0,24.133333333333333,18.2,0.0
Static regular + reorder point,test,85,-12.707023999999974,3776.959999999998,2325.1983999999993,29.124624000000004,1376.8439999999996,0.6575624838959031,1329.0,17.633333333333333,21.116666666666667,0.0
Static regular + reorder point,test,86,800.8601359999999,3510.559999999998,2158.195199999999,37.52066399999999,459.9840000000001,0.8423295454545454,444.0,22.716666666666665,19.6,0.0
Static regular + reorder point,test,87,748.2030880000001,3372.9199999999996,2093.9631999999992,40.025711999999984,438.228,0.8434492968171725,423.0,24.233333333333334,19.016666666666666,0.0
Static regular + reorder point,test,88,-162.29859600000006,3895.360000000001,2415.123199999999,23.247395999999988,1562.288,0.6357487922705314,1508.0,14.075,21.933333333333334,0.0
Static regular + reorder point,test,89,869.3603479999996,2979.24,1849.8815999999993,49.454052000000004,159.54400000000004,0.9289340101522843,154.0,29.941666666666666,16.8,0.0
Static regular + reorder point,test,90,440.94121599999994,3211.5999999999985,1991.1919999999993,42.06278399999997,687.904,0.7657021877205363,664.0,25.466666666666665,18.083333333333332,0.0
Static regular + reorder point,test,91,177.70163599999998,3676.3200000000006,2248.1199999999994,29.606363999999996,1162.392,0.6888519134775375,1122.0,17.925,20.416666666666668,0.0
Static regular + reorder point,test,92,627.5823680000001,3213.0799999999995,2004.0383999999992,42.50323200000002,487.95600000000013,0.8217259651778955,471.0,25.733333333333334,18.2,0.0
Static regular + reorder point,test,93,-177.29957999999993,3916.0799999999986,2363.7375999999995,23.329979999999995,1649.3119999999994,0.6243511090136857,1592.0,14.125,21.466666666666665,0.0
Static regular + reorder point,test,94,106.85766799999976,3460.2400000000007,2145.3487999999993,36.653531999999984,1118.8799999999997,0.6840257460503218,1080.0,22.191666666666666,19.483333333333334,0.0
Static regular + reorder point,test,95,782.10462,2988.120000000002,1849.8815999999993,50.16978,257.96400000000006,0.8902116402116402,249.0,30.375,16.8,0.0
Static regular + reorder point,test,96,801.9561159999997,3207.1599999999985,1952.652799999999,43.09508399999999,358.45600000000013,0.862315957023478,346.0,26.091666666666665,17.733333333333334,0.0
Static regular + reorder point,test,97,809.8243880000006,3159.7999999999997,1952.6527999999992,43.81081199999997,302.51200000000006,0.8796868562010712,292.0,26.525,17.733333333333334,0.0
Static regular + reorder point,test,98,771.2091559999996,3149.4399999999987,1952.6527999999994,45.022044,332.5560000000001,0.8689260922825643,321.0,27.258333333333333,17.733333333333334,0.0
Static regular + reorder point,test,99,211.76580000000035,3771.04,2273.8127999999992,32.34539999999999,1197.616,0.6879049676025918,1156.0,19.583333333333332,20.65,0.0
Static regular + reorder point,test,100,634.0000920000003,3353.68,2081.1167999999993,42.62710799999999,544.9360000000001,0.8116045845272206,526.0,25.808333333333334,18.9,0.0
Static regular + reorder point,test,101,737.8412040000004,3319.6399999999985,2042.5775999999992,43.205195999999994,446.51600000000013,0.8388182498130142,431.0,26.158333333333335,18.55,0.0
Static regular + reorder point,test,102,795.0414480000004,3094.6799999999985,1926.9599999999994,51.17455199999996,273.5040000000001,0.8878980891719745,264.0,30.983333333333334,17.5,0.0
Static regular + reorder point,test,103,-616.2580880000003,3667.439999999999,2273.8127999999992,25.353288,1929.032,0.5709677419354838,1862.0,15.35,20.65,0.0
Static regular + reorder point,test,104,-138.93652000000026,3833.200000000002,2376.5839999999994,26.564519999999998,1510.4880000000005,0.6398221343873518,1458.0,16.083333333333332,21.583333333333332,0.0
Static regular + reorder point,test,105,-355.16382,4081.8400000000006,2530.740799999999,21.40302,1823.3599999999997,0.6104471004869412,1760.0,12.958333333333334,22.983333333333334,0.0
Static regular + reorder point,test,106,352.33450400000004,3318.159999999999,2042.5775999999992,38.731896,835.0160000000002,0.7355643044619422,806.0,23.45,18.55,0.0
Static regular + reorder point,test,107,946.886468,3116.8799999999997,1888.4207999999999,47.664731999999994,184.40800000000002,0.9220665499124343,178.0,28.858333333333334,17.15,0.0
Static regular + reorder point,test,108,317.7233120000002,3646.7199999999993,2260.9663999999993,28.794288,985.2359999999998,0.7215226939970717,951.0,17.433333333333334,20.533333333333335,0.0
Static regular + reorder point,test,109,796.6186240000001,3248.5999999999995,2016.8847999999994,43.82457600000001,338.77200000000005,0.8703409992069786,327.0,26.533333333333335,18.316666666666666,0.0
Static regular + reorder point,test,110,-103.48678000000007,3583.0800000000004,2196.7343999999994,31.58838,1402.7440000000001,0.6413245033112582,1354.0,19.125,19.95,0.0
Static regular + reorder point,test,111,692.884368,3448.400000000001,2106.809599999999,38.37403199999998,556.332,0.8126961981164981,537.0,23.233333333333334,19.133333333333333,0.0
Static regular + reorder point,test,112,-806.2544400000002,3893.879999999999,2389.4303999999993,22.160039999999995,2231.543999999999,0.5498432601880878,2154.0,13.416666666666666,21.7,0.0
Static regular + reorder point,test,113,831.2242119999999,2962.9599999999996,1811.3423999999993,53.225387999999995,220.66800000000006,0.9038374717832958,213.0,32.225,16.45,0.0
Static regular + reorder point,test,114,211.97135199999988,3608.240000000003,2235.2736,36.915047999999985,1067.08,0.7029988465974625,1030.0,22.35,20.3,0.0
Static regular + reorder point,test,115,418.2070239999998,3480.960000000001,2158.195199999999,34.18977599999999,816.3679999999997,0.7490445859872611,788.0,20.7,19.6,0.0
Static regular + reorder point,test,116,-502.00373600000023,3796.2,2363.7375999999995,27.170136,1850.2960000000003,0.5895196506550219,1786.0,16.45,21.466666666666665,0.0
Static regular + reorder point,test,117,259.1601560000001,3642.280000000001,2235.273599999999,31.94624399999999,1061.8999999999999,0.7059667240390132,1025.0,19.341666666666665,20.3,0.0
Static regular + reorder point,test,118,-288.2479879999999,4013.7600000000007,2505.048,20.879987999999997,1714.5800000000002,0.6210212960842684,1655.0,12.641666666666667,22.75,0.0
Static regular + reorder point,test,119,215.43749199999996,3778.440000000001,2350.891199999999,29.551307999999995,1124.06,0.7017592083562397,1085.0,17.891666666666666,21.35,0.0
Regular + average demand order-up-to,test,0,-443.4881760000003,3868.7199999999993,3956.6912000000057,183.58423199999996,0.0,1.0,0.0,111.15,35.93333333333333,0.0
Regular + average demand order-up-to,test,1,1030.143108,6102.040000000001,4759.591200000004,145.636884,2.072,0.9995151515151515,2.0,88.175,43.225,0.0
Regular + average demand order-up-to,test,2,46.109735999999906,4487.36,4098.001600000003,175.491,0.0,1.0,0.0,106.25,37.21666666666667,0.0
Regular + average demand order-up-to,test,3,1522.2266880000006,6692.559999999997,4849.516000000003,142.59504000000004,4.144,0.999116217410517,4.0,86.33333333333333,44.041666666666664,0.0
Regular + average demand order-up-to,test,4,240.05587199999994,4807.04,4226.465600000005,171.30674399999998,0.0,1.0,0.0,103.71666666666667,38.38333333333333,0.0
Regular + average demand order-up-to,test,5,-358.8354320000001,3967.880000000001,3975.9608000000044,180.00559199999998,0.0,1.0,0.0,108.98333333333333,36.108333333333334,0.0
Regular + average demand order-up-to,test,6,1085.3343399999999,6152.3600000000015,4753.168000000002,147.17845199999996,0.0,1.0,0.0,89.10833333333333,43.166666666666664,0.0
Regular + average demand order-up-to,test,7,841.5974319999997,5622.520000000002,4451.277600000006,162.52531200000004,0.0,1.0,0.0,98.4,40.425,0.0
Regular + average demand order-up-to,test,8,-692.1017320000001,3538.679999999999,3879.612800000004,187.20416399999993,0.0,1.0,0.0,113.34166666666667,35.233333333333334,0.0
Regular + average demand order-up-to,test,9,1746.6033599999994,7081.7999999999965,5022.942400000003,134.91472800000008,0.0,1.0,0.0,81.68333333333334,45.61666666666667,0.0
Regular + average demand order-up-to,test,10,-487.40599999999995,3791.7599999999998,3918.152000000003,183.08872799999997,17.612000000000002,0.9934082977898411,17.0,110.85,35.583333333333336,0.0
Regular + average demand order-up-to,test,11,145.336336,4761.16,4277.851200000004,169.21461599999992,0.0,1.0,0.0,102.45,38.85,0.0
Regular + average demand order-up-to,test,12,-60.437288000000265,4493.279999999999,4220.042400000003,171.77471999999997,0.0,1.0,0.0,104.0,38.325,0.0
Regular + average demand order-up-to,test,13,72.94505599999985,4586.5199999999995,4168.656800000004,173.20617599999997,0.0,1.0,0.0,104.86666666666666,37.858333333333334,0.0
Regular + average demand order-up-to,test,14,-593.4104880000001,3614.1599999999994,3853.9200000000037,187.27298399999995,0.0,1.0,0.0,113.38333333333334,35.0,0.0
Regular + average demand order-up-to,test,15,399.7753599999999,5042.36,4303.5440000000035,166.70956799999988,0.0,1.0,0.0,100.93333333333334,39.083333333333336,0.0
Regular + average demand order-up-to,test,16,-573.3209879999997,3717.7600000000007,3937.4216000000038,185.662596,0.0,1.0,0.0,112.40833333333333,35.75833333333333,0.0
Regular + average demand order-up-to,test,17,602.6253039999998,5434.559999999999,4457.700800000006,160.46071199999997,38.332,0.9900242653006202,37.0,97.15,40.483333333333334,0.0
Regular + average demand order-up-to,test,18,-634.9760800000001,3679.279999999999,3969.537600000004,182.81344799999997,0.0,1.0,0.0,110.68333333333334,36.05,0.0
Regular + average demand order-up-to,test,19,-576.5966520000002,3618.5999999999995,3841.073600000005,187.50697199999996,0.0,1.0,0.0,113.525,34.88333333333333,0.0
Regular + average demand order-up-to,test,20,1578.3322640000001,6850.920000000001,4907.324800000004,138.98887200000001,49.728,0.9897370109044259,48.0,84.15,44.56666666666667,0.0
Regular + average demand order-up-to,test,21,-40.34755200000002,4555.439999999997,4245.735200000005,170.86629599999992,11.396,0.9964389770152153,11.0,103.45,38.55833333333333,0.0
Regular + average demand order-up-to,test,22,-319.1561280000002,3961.9600000000005,3930.9984000000045,184.3274880000001,0.0,1.0,0.0,111.6,35.7,0.0
Regular + average demand order-up-to,test,23,-938.8382239999999,3218.999999999999,3808.9576000000047,190.328592,0.0,1.0,0.0,115.23333333333333,34.59166666666667,0.0
Regular + average demand order-up-to,test,24,-946.3022,3201.24,3796.111200000005,189.50275199999996,0.0,1.0,0.0,114.73333333333333,34.475,0.0
Regular + average demand order-up-to,test,25,-470.9641280000001,3788.8,3911.7288000000035,184.79546399999998,0.0,1.0,0.0,111.88333333333334,35.525,0.0
Regular + average demand order-up-to,test,26,151.002556,4781.879999999997,4297.120800000004,168.48512400000007,0.0,1.0,0.0,102.00833333333334,39.025,0.0
Regular + average demand order-up-to,test,27,-289.15392400000013,4000.4400000000005,3937.4216000000047,182.4968759999999,0.0,1.0,0.0,110.49166666666666,35.75833333333333,0.0
Regular + average demand order-up-to,test,28,-759.2204320000002,3436.5599999999995,3847.4968000000044,187.30051200000003,0.0,1.0,0.0,113.4,34.94166666666667,0.0
Regular + average demand order-up-to,test,29,712.2524959999997,5464.16,4419.161600000005,160.35060000000001,0.0,1.0,0.0,97.08333333333333,40.13333333333333,0.0
Regular + average demand order-up-to,test,30,-116.82094800000006,4428.159999999999,4181.503200000006,174.23847600000005,20.720000000000002,0.9933598937583001,20.0,105.49166666666666,37.975,0.0
Regular + average demand order-up-to,test,31,-239.00887999999998,4055.2,3918.1520000000055,182.09771999999992,21.756,0.9923940601231438,21.0,110.25,35.583333333333336,0.0
Regular + average demand order-up-to,test,32,66.88388399999991,4512.52,4098.001600000006,177.59689199999997,0.0,1.0,0.0,107.525,37.21666666666667,0.0
Regular + average demand order-up-to,test,33,378.29461999999995,5042.3600000000015,4322.813600000006,166.8334439999999,0.0,1.0,0.0,101.00833333333334,39.25833333333333,0.0
Regular + average demand order-up-to,test,34,-550.6515920000002,3714.799999999999,3905.3056000000056,187.57579199999998,0.0,1.0,0.0,113.56666666666666,35.46666666666667,0.0
Regular + average demand order-up-to,test,35,767.5543840000004,5681.720000000001,4566.895200000001,151.62422399999997,29.008000000000003,0.9927592448926816,28.0,91.8,41.475,0.0
Regular + average demand order-up-to,test,36,-671.5100400000006,3509.08,3808.9576000000047,188.869608,7.252000000000001,0.9970563498738436,7.0,114.35,34.59166666666667,0.0
Regular + average demand order-up-to,test,37,-27.242191999999918,4444.439999999998,4123.694400000004,177.445488,0.0,1.0,0.0,107.43333333333334,37.45,0.0
Regular + average demand order-up-to,test,38,-466.154148,3794.720000000001,3911.728800000005,184.83675600000004,0.0,1.0,0.0,111.90833333333333,35.525,0.0
Regular + average demand order-up-to,test,39,491.39026,5165.200000000001,4329.236800000004,166.99861199999995,0.0,1.0,0.0,101.10833333333333,39.31666666666667,0.0
Regular + average demand order-up-to,test,40,1605.0067479999996,6754.719999999999,4830.2464000000045,143.26947599999997,0.0,1.0,0.0,86.74166666666666,43.86666666666667,0.0
Regular + average demand order-up-to,test,41,227.71493199999995,4784.839999999998,4220.042400000005,171.01770000000002,0.0,1.0,0.0,103.54166666666667,38.325,0.0
Regular + average demand order-up-to,test,42,-880.2629919999997,3290.0399999999995,3815.380800000004,191.2645439999999,0.0,1.0,0.0,115.8,34.65,0.0
Regular + average demand order-up-to,test,43,10.897515999999769,4474.04,4078.7320000000063,177.51430800000003,33.152,0.9895253682487725,32.0,107.475,37.041666666666664,0.0
