episode,algorithm,alpha,gamma,epsilon_min,epsilon_decay,epsilon,return,fill_rate,lost_sales,avg_inventory
2379,q_learning,0.2,0.99,0.03,0.999,0.09253296740380676,266.3675600000001,0.937037037037037,153.0,85.43333333333334
2380,q_learning,0.2,0.99,0.03,0.999,0.09244043443640296,883.0834120000002,0.9487087517934003,143.0,66.975
2381,q_learning,0.2,0.99,0.03,0.999,0.09234799400196655,871.5012120000002,0.8695787831513261,418.0,37.425
2382,q_learning,0.2,0.99,0.03,0.999,0.09225564600796458,765.924936,0.9143375680580762,236.0,58.166666666666664
2383,q_learning,0.2,0.99,0.03,0.999,0.09216339036195662,551.7980960000001,0.9935400516795866,15.0,86.75
2384,q_learning,0.2,0.99,0.03,0.999,0.09207122697159466,732.8619000000002,0.941470927993839,152.0,61.34166666666667
2385,q_learning,0.2,0.99,0.03,0.999,0.09197915574462306,844.9242320000001,0.9876886417791898,31.0,71.98333333333333
2386,q_learning,0.2,0.99,0.03,0.999,0.09188717658887845,640.053244,0.9694989106753813,70.0,79.70833333333333
2387,q_learning,0.2,0.99,0.03,0.999,0.09179528941228957,655.6535800000001,0.9734361610968295,62.0,64.99166666666666
2388,q_learning,0.2,0.99,0.03,0.999,0.09170349412287727,589.3549559999994,0.8685109289617486,385.0,56.475
2389,q_learning,0.2,0.99,0.03,0.999,0.0916117906287544,935.2638079999996,0.9187078452254172,229.0,48.36666666666667
2390,q_learning,0.2,0.99,0.03,0.999,0.09152017883812565,500.8876880000002,0.9458210835783284,129.0,78.28333333333333
2391,q_learning,0.2,0.99,0.03,0.999,0.09142865865928752,659.7516320000001,0.9223931623931624,227.0,72.56666666666666
2392,q_learning,0.2,0.99,0.03,0.999,0.09133723000062823,815.3044640000005,0.8923633969716919,327.0,53.6
2393,q_learning,0.2,0.99,0.03,0.999,0.0912458927706276,632.14354,0.9897229669347631,23.0,81.84166666666667
2394,q_learning,0.2,0.99,0.03,0.999,0.09115464687785697,768.4273000000001,0.9638025594149908,99.0,65.79166666666667
2395,q_learning,0.2,0.99,0.03,0.999,0.09106349223097912,441.93799200000024,0.7723900370959195,859.0,38.63333333333333
2396,q_learning,0.2,0.99,0.03,0.999,0.09097242873874814,455.0414920000001,1.0,0.0,88.875
2397,q_learning,0.2,0.99,0.03,0.999,0.09088145631000939,650.0103879999998,0.9568407423392318,100.0,78.45833333333333
2398,q_learning,0.2,0.99,0.03,0.999,0.09079057485369937,697.4066479999997,0.9915927136851939,18.0,78.7
2399,q_learning,0.2,0.99,0.03,0.999,0.09069978427884569,638.6543960000001,0.9387343812978638,152.0,62.575
2400,q_learning,0.2,0.99,0.03,0.999,0.09060908449456684,1116.1166,0.90928927680798,291.0,39.31666666666667
2401,q_learning,0.2,0.99,0.03,0.999,0.09051847541007227,839.5845000000002,0.8974191440705652,314.0,51.24166666666667
2402,q_learning,0.2,0.99,0.03,0.999,0.0904279569346622,744.3790040000001,0.9391605698883327,158.0,64.09166666666667
2403,q_learning,0.2,0.99,0.03,0.999,0.09033752897772754,716.2504879999998,0.9901583226358579,23.0,86.85
2404,q_learning,0.2,0.99,0.03,0.999,0.0902471914487498,1006.89564,0.956893348197696,116.0,71.68333333333334
2405,q_learning,0.2,0.99,0.03,0.999,0.09015694425730106,735.329976,0.9171328671328671,237.0,52.43333333333333
2406,q_learning,0.2,0.99,0.03,0.999,0.09006678731304375,680.5625960000002,0.9714285714285714,68.0,69.325
2407,q_learning,0.2,0.99,0.03,0.999,0.0899767205257307,845.2410959999997,0.9913122999542753,19.0,67.96666666666667
2408,q_learning,0.2,0.99,0.03,0.999,0.08988674380520498,910.0348120000004,0.828421052631579,652.0,38.84166666666667
2409,q_learning,0.2,0.99,0.03,0.999,0.08979685706139978,649.349264,0.9762004175365344,57.0,78.13333333333334
2410,q_learning,0.2,0.99,0.03,0.999,0.08970706020433837,984.6082240000001,0.9011646207113629,314.0,53.03333333333333
2411,q_learning,0.2,0.99,0.03,0.999,0.08961735314413403,787.7154880000004,0.9812962157459765,43.0,68.0
2412,q_learning,0.2,0.99,0.03,0.999,0.08952773579098991,726.055432,0.9907120743034056,24.0,65.91666666666667
2413,q_learning,0.2,0.99,0.03,0.999,0.08943820805519892,833.2722440000003,0.9694456569183763,70.0,69.175
2414,q_learning,0.2,0.99,0.03,0.999,0.08934876984714371,1161.2415800000008,0.8796349115801483,422.0,29.358333333333334
2415,q_learning,0.2,0.99,0.03,0.999,0.08925942107729658,1103.1509280000007,0.9907988289418653,22.0,71.31666666666666
2416,q_learning,0.2,0.99,0.03,0.999,0.08917016165621927,1000.37502,0.9138353765323993,246.0,47.675
2417,q_learning,0.2,0.99,0.03,0.999,0.08908099149456306,738.5168880000002,0.9612831858407079,105.0,60.766666666666666
2418,q_learning,0.2,0.99,0.03,0.999,0.0889919105030685,749.1618239999997,0.8943905817174516,305.0,54.06666666666667
2419,q_learning,0.2,0.99,0.03,0.999,0.08890291859256542,930.2480400000004,0.93,182.0,57.9
2420,q_learning,0.2,0.99,0.03,0.999,0.08881401567397286,630.5105080000002,0.8882789796577333,346.0,63.725
2421,q_learning,0.2,0.99,0.03,0.999,0.08872520165829889,670.1793520000004,1.0,0.0,75.51666666666667
2422,q_learning,0.2,0.99,0.03,0.999,0.08863647645664059,872.2151720000004,0.9790897908979089,51.0,60.358333333333334
2423,q_learning,0.2,0.99,0.03,0.999,0.08854783998018395,930.8739560000001,0.9772727272727273,57.0,60.325
2424,q_learning,0.2,0.99,0.03,0.999,0.08845929214020376,551.3125560000002,0.8770752384316496,348.0,52.225
2425,q_learning,0.2,0.99,0.03,0.999,0.08837083284806356,853.7541920000004,0.8578052550231839,460.0,48.8
2426,q_learning,0.2,0.99,0.03,0.999,0.08828246201521549,890.1558759999999,0.984549356223176,36.0,72.79166666666667
2427,q_learning,0.2,0.99,0.03,0.999,0.08819417955320027,947.5516159999999,0.9068403908794789,286.0,51.583333333333336
2428,q_learning,0.2,0.99,0.03,0.999,0.08810598537364708,757.7165400000001,0.9790619765494137,50.0,69.575
2429,q_learning,0.2,0.99,0.03,0.999,0.08801787938827343,840.9872799999998,0.9625092798812175,101.0,67.93333333333334
2430,q_learning,0.2,0.99,0.03,0.999,0.08792986150888515,808.7047799999999,0.9102902374670184,238.0,56.325
2431,q_learning,0.2,0.99,0.03,0.999,0.08784193164737628,935.3639240000008,0.9933095450490633,15.0,70.75833333333334
2432,q_learning,0.2,0.99,0.03,0.999,0.0877540897157289,844.6808720000001,0.9372909698996655,150.0,59.63333333333333
2433,q_learning,0.2,0.99,0.03,0.999,0.08766633562601317,954.2172680000003,0.9937163375224417,14.0,69.35833333333333
2434,q_learning,0.2,0.99,0.03,0.999,0.08757866929038716,1114.5941000000005,1.0,0.0,72.525
2435,q_learning,0.2,0.99,0.03,0.999,0.08749109062109676,958.7626680000001,0.845173535791757,571.0,35.25833333333333
2436,q_learning,0.2,0.99,0.03,0.999,0.08740359953047566,870.5414079999999,0.9005763688760807,276.0,50.68333333333333
2437,q_learning,0.2,0.99,0.03,0.999,0.0873161959309452,707.095268,0.973501303214596,61.0,67.55833333333334
2438,q_learning,0.2,0.99,0.03,0.999,0.08722887973501425,818.5818800000003,0.9605870020964361,94.0,59.583333333333336
2439,q_learning,0.2,0.99,0.03,0.999,0.08714165085527924,917.5460039999999,0.9872557349192863,30.0,71.09166666666667
2440,q_learning,0.2,0.99,0.03,0.999,0.08705450920442395,1103.9151840000002,0.9365195184239329,174.0,44.416666666666664
2441,q_learning,0.2,0.99,0.03,0.999,0.08696745469521953,910.615352,0.9760033098882913,58.0,69.28333333333333
2442,q_learning,0.2,0.99,0.03,0.999,0.08688048724052432,1055.9430439999999,0.9621451104100947,96.0,52.175
2443,q_learning,0.2,0.99,0.03,0.999,0.08679360675328379,865.6236240000003,0.9725177304964538,62.0,64.06666666666666
2444,q_learning,0.2,0.99,0.03,0.999,0.0867068131465305,909.6467400000002,0.9544701986754967,110.0,62.44166666666667
2445,q_learning,0.2,0.99,0.03,0.999,0.08662010633338398,971.2147000000003,0.9864141622066694,33.0,67.89166666666667
2446,q_learning,0.2,0.99,0.03,0.999,0.0865334862270506,662.9800960000001,0.9794849410737669,47.0,71.3
2447,q_learning,0.2,0.99,0.03,0.999,0.08644695274082353,738.2960359999998,0.9989501312335958,2.0,77.14166666666667
2448,q_learning,0.2,0.99,0.03,0.999,0.08636050578808271,901.0045920000003,0.9147482014388489,237.0,58.06666666666667
2449,q_learning,0.2,0.99,0.03,0.999,0.08627414528229463,1135.1934880000001,0.9313625552157663,202.0,48.56666666666667
2450,q_learning,0.2,0.99,0.03,0.999,0.08618787113701233,1074.6229880000005,0.9326479971641262,190.0,47.375
2451,q_learning,0.2,0.99,0.03,0.999,0.08610168326587532,756.0039519999999,0.8864285714285715,318.0,60.21666666666667
2452,q_learning,0.2,0.99,0.03,0.999,0.08601558158260945,941.4144640000002,0.9299249195566679,196.0,47.81666666666667
2453,q_learning,0.2,0.99,0.03,0.999,0.08592956600102684,947.7078760000007,0.8178032274856846,700.0,30.425
2454,q_learning,0.2,0.99,0.03,0.999,0.08584363643502581,698.5148200000003,0.9707602339181286,65.0,74.59166666666667
2455,q_learning,0.2,0.99,0.03,0.999,0.08575779279859079,848.1645720000001,0.9219096965210954,211.0,61.525
2456,q_learning,0.2,0.99,0.03,0.999,0.0856720350057922,961.3176280000002,0.989686291362269,24.0,61.875
2457,q_learning,0.2,0.99,0.03,0.999,0.08558636297078641,988.5864480000004,0.9316881258941345,191.0,51.55
2458,q_learning,0.2,0.99,0.03,0.999,0.08550077660781562,742.0026359999996,0.9641638225255973,84.0,72.95833333333333
2459,q_learning,0.2,0.99,0.03,0.999,0.0854152758312078,895.7329919999999,0.9535686876438987,121.0,68.51666666666667
2460,q_learning,0.2,0.99,0.03,0.999,0.0853298605553766,1026.832912,0.9818986323411102,45.0,59.916666666666664
2461,q_learning,0.2,0.99,0.03,0.999,0.08524453069482121,852.2632360000006,0.995831596498541,10.0,72.14166666666667
2462,q_learning,0.2,0.99,0.03,0.999,0.0851592861641264,795.3183840000004,0.9412244897959183,144.0,64.3
2463,q_learning,0.2,0.99,0.03,0.999,0.08507412687796227,935.4838359999999,0.8487492728330425,520.0,35.80833333333333
2464,q_learning,0.2,0.99,0.03,0.999,0.0849890527510843,927.3652799999999,0.9230484646688865,208.0,53.86666666666667
2465,q_learning,0.2,0.99,0.03,0.999,0.08490406369833323,809.3308560000004,0.773854961832061,948.0,22.05
2466,q_learning,0.2,0.99,0.03,0.999,0.08481915963463489,588.806292,0.9419514203375875,141.0,56.40833333333333
2467,q_learning,0.2,0.99,0.03,0.999,0.08473434047500025,817.4567879999998,0.8944852941176471,287.0,60.19166666666667
2468,q_learning,0.2,0.99,0.03,0.999,0.08464960613452525,536.681896,0.8524590163934426,423.0,56.36666666666667
2469,q_learning,0.2,0.99,0.03,0.999,0.08456495652839073,965.8409000000003,0.8895826487019389,336.0,44.34166666666667
2470,q_learning,0.2,0.99,0.03,0.999,0.08448039157186234,858.2149079999999,0.8709987195902689,403.0,57.708333333333336
2471,q_learning,0.2,0.99,0.03,0.999,0.08439591118029048,801.1390160000005,0.9522795057520239,112.0,77.43333333333334
2472,q_learning,0.2,0.99,0.03,0.999,0.08431151526911018,730.483744,0.8851626016260162,339.0,55.88333333333333
2473,q_learning,0.2,0.99,0.03,0.999,0.08422720375384107,733.3077360000005,0.9701292911279537,67.0,81.11666666666666
2474,q_learning,0.2,0.99,0.03,0.999,0.08414297655008723,751.3056759999996,0.9482266612311455,127.0,70.25833333333334
2475,q_learning,0.2,0.99,0.03,0.999,0.08405883357353715,633.9130159999997,0.9260089686098655,198.0,75.7
2476,q_learning,0.2,0.99,0.03,0.999,0.0839747747399636,630.485672,0.9852150537634409,33.0,92.5
2477,q_learning,0.2,0.99,0.03,0.999,0.08389079996522364,994.0183280000002,0.8811848958333334,365.0,30.25
2478,q_learning,0.2,0.99,0.03,0.999,0.08380690916525842,973.9695479999998,0.9419191919191919,161.0,61.55833333333333
2479,q_learning,0.2,0.99,0.03,0.999,0.08372310225609317,578.8445719999997,0.8353426395939086,519.0,55.875
2480,q_learning,0.2,0.99,0.03,0.999,0.08363937915383707,617.2059959999998,1.0,0.0,82.00833333333334
2481,q_learning,0.2,0.99,0.03,0.999,0.08355573977468324,480.2806840000001,0.8954996186117468,274.0,66.925
2482,q_learning,0.2,0.99,0.03,0.999,0.08347218403490855,668.8814960000002,0.8959943780744906,296.0,65.36666666666666
2483,q_learning,0.2,0.99,0.03,0.999,0.08338871185087364,812.8593200000004,0.8289315726290516,570.0,40.68333333333333
2484,q_learning,0.2,0.99,0.03,0.999,0.08330532313902277,705.0777959999998,0.985939497230507,33.0,78.60833333333333
2485,q_learning,0.2,0.99,0.03,0.999,0.08322201781588374,749.5587559999998,0.9990875912408759,2.0,79.925
2486,q_learning,0.2,0.99,0.03,0.999,0.08313879579806786,824.8706199999999,0.9842887473460722,37.0,70.75833333333334
2487,q_learning,0.2,0.99,0.03,0.999,0.08305565700226979,663.3430679999997,0.9650269023827824,91.0,68.425
2488,q_learning,0.2,0.99,0.03,0.999,0.08297260134526752,712.1254759999999,0.9792722247812068,45.0,72.675
2489,q_learning,0.2,0.99,0.03,0.999,0.08288962874392225,840.4486520000003,0.9852095316351684,36.0,70.575
2490,q_learning,0.2,0.99,0.03,0.999,0.08280673911517833,943.6749960000004,0.9469434832756632,138.0,55.075
2491,q_learning,0.2,0.99,0.03,0.999,0.08272393237606315,808.6092360000002,0.9058737686975556,258.0,49.425
2492,q_learning,0.2,0.99,0.03,0.999,0.0826412084436871,790.6967800000001,0.8718116415958143,392.0,40.958333333333336
2493,q_learning,0.2,0.99,0.03,0.999,0.08255856723524341,998.0058079999999,0.9233149931224209,223.0,43.93333333333333
2494,q_learning,0.2,0.99,0.03,0.999,0.08247600866800817,883.6928040000004,0.9695723684210527,74.0,60.525
2495,q_learning,0.2,0.99,0.03,0.999,0.08239353265934016,741.2108040000003,0.9534368070953437,126.0,54.44166666666667
2496,q_learning,0.2,0.99,0.03,0.999,0.08231113912668081,711.9431399999997,0.9086775293671845,241.0,49.75833333333333
2497,q_learning,0.2,0.99,0.03,0.999,0.08222882798755413,893.258268,0.8746634759198325,419.0,42.84166666666667
2498,q_learning,0.2,0.99,0.03,0.999,0.08214659915956657,1057.8751120000009,0.921865154379332,248.0,43.5
2499,q_learning,0.2,0.99,0.03,0.999,0.08206445256040701,836.0483320000002,0.8809776833156217,336.0,40.925
2500,q_learning,0.2,0.99,0.03,0.999,0.0819823881078466,668.9458000000002,0.9964586100044267,8.0,71.01666666666667
2501,q_learning,0.2,0.99,0.03,0.999,0.08190040571973875,1128.9462600000002,0.9089759797724399,288.0,50.958333333333336
2502,q_learning,0.2,0.99,0.03,0.999,0.08181850531401902,627.0162159999999,0.9283333333333333,172.0,50.63333333333333
2503,q_learning,0.2,0.99,0.03,0.999,0.081736686808705,745.0060319999999,0.962605548854041,93.0,65.85
2504,q_learning,0.2,0.99,0.03,0.999,0.08165495012189629,858.6665840000002,0.9386401326699834,148.0,51.81666666666667
2505,q_learning,0.2,0.99,0.03,0.999,0.08157329517177439,848.1052560000004,0.8622696411251213,426.0,49.46666666666667
2506,q_learning,0.2,0.99,0.03,0.999,0.08149172187660263,793.7506520000002,0.8789473684210526,368.0,52.608333333333334
2507,q_learning,0.2,0.99,0.03,0.999,0.08141023015472602,946.635996,0.8879843699120807,344.0,45.141666666666666
2508,q_learning,0.2,0.99,0.03,0.999,0.08132881992457129,974.6565360000006,0.9677920062087699,83.0,63.38333333333333
2509,q_learning,0.2,0.99,0.03,0.999,0.08124749110464673,692.5820720000003,0.9357231149567367,156.0,59.36666666666667
2510,q_learning,0.2,0.99,0.03,0.999,0.08116624361354208,659.2378800000001,0.9586363636363636,91.0,68.95
2511,q_learning,0.2,0.99,0.03,0.999,0.08108507736992854,1036.9218599999997,0.8770826784030179,391.0,40.05833333333333
2512,q_learning,0.2,0.99,0.03,0.999,0.0810039922925586,808.3491759999998,0.9151251360174102,234.0,55.93333333333333
2513,q_learning,0.2,0.99,0.03,0.999,0.08092298830026605,805.76376,0.8694614860259032,383.0,41.75
2514,q_learning,0.2,0.99,0.03,0.999,0.08084206531196578,672.6668520000002,0.977961432506887,48.0,68.425
2515,q_learning,0.2,0.99,0.03,0.999,0.08076122324665382,764.0886279999997,0.942998760842627,138.0,58.90833333333333
2516,q_learning,0.2,0.99,0.03,0.999,0.08068046202340716,916.6116200000002,0.8928919182083739,330.0,41.358333333333334
2517,q_learning,0.2,0.99,0.03,0.999,0.08059978156138375,579.2259519999998,0.7511638733705773,1069.0,19.933333333333334
2518,q_learning,0.2,0.99,0.03,0.999,0.08051918177982237,1127.1621480000008,0.8977820636451301,318.0,32.858333333333334
2519,q_learning,0.2,0.99,0.03,0.999,0.08043866259804254,881.6102040000004,0.9260588657573582,206.0,48.725
2520,q_learning,0.2,0.99,0.03,0.999,0.0803582239354445,895.8763079999999,0.9044356292823656,265.0,38.958333333333336
2521,q_learning,0.2,0.99,0.03,0.999,0.08027786571150906,609.57188,0.9849660523763336,31.0,78.48333333333333
2522,q_learning,0.2,0.99,0.03,0.999,0.08019758784579754,1033.2076359999996,0.8521467159510947,520.0,39.025
2523,q_learning,0.2,0.99,0.03,0.999,0.08011739025795175,807.4461920000002,0.8925180402582605,283.0,36.266666666666666
2524,q_learning,0.2,0.99,0.03,0.999,0.0800372728676938,887.9005280000006,0.9793771043771043,49.0,66.78333333333333
2525,q_learning,0.2,0.99,0.03,0.999,0.0799572355948261,575.4090839999997,0.9028309104820199,254.0,54.90833333333333
2526,q_learning,0.2,0.99,0.03,0.999,0.07987727835923128,855.9751840000004,0.8629675045984059,447.0,39.666666666666664
2527,q_learning,0.2,0.99,0.03,0.999,0.07979740108087205,899.6422200000004,0.9293606945540647,179.0,47.391666666666666
2528,q_learning,0.2,0.99,0.03,0.999,0.07971760367979118,915.0649960000001,0.8806021211084503,349.0,34.25833333333333
2529,q_learning,0.2,0.99,0.03,0.999,0.07963788607611139,984.2017240000005,0.9774055317491235,58.0,52.75833333333333
2530,q_learning,0.2,0.99,0.03,0.999,0.07955824819003528,844.6578400000004,0.9680443118875159,75.0,55.1
2531,q_learning,0.2,0.99,0.03,0.999,0.07947868994184523,847.9476960000001,0.9344028520499109,184.0,52.233333333333334
2532,q_learning,0.2,0.99,0.03,0.999,0.0793992112519034,986.7432280000002,0.9002238567316917,312.0,47.59166666666667
2533,q_learning,0.2,0.99,0.03,0.999,0.07931981204065149,721.3079640000003,0.8916512059369203,292.0,50.375
2534,q_learning,0.2,0.99,0.03,0.999,0.07924049222861083,682.1810280000002,0.9369369369369369,161.0,49.575
2535,q_learning,0.2,0.99,0.03,0.999,0.07916125173638222,782.0463760000006,0.968299711815562,77.0,60.166666666666664
2536,q_learning,0.2,0.99,0.03,0.999,0.07908209048464585,796.5435040000003,0.9261174732175841,200.0,52.61666666666667
2537,q_learning,0.2,0.99,0.03,0.999,0.0790030083941612,915.498776,0.9572544184134812,104.0,62.93333333333333
2538,q_learning,0.2,0.99,0.03,0.999,0.07892400538576703,770.4487679999996,0.9884700665188471,26.0,74.45
2539,q_learning,0.2,0.99,0.03,0.999,0.07884508138038127,835.895432,0.9343702579666161,173.0,59.46666666666667
2540,q_learning,0.2,0.99,0.03,0.999,0.07876623629900088,854.3298320000002,0.9170896785109983,245.0,58.68333333333333
2541,q_learning,0.2,0.99,0.03,0.999,0.0786874700627019,1012.3578600000004,0.9850020267531414,37.0,48.84166666666667
2542,q_learning,0.2,0.99,0.03,0.999,0.07860878259263919,825.4449360000004,0.8019311064718163,759.0,23.55
2543,q_learning,0.2,0.99,0.03,0.999,0.07853017381004655,977.835184,0.9142658799028115,247.0,43.8
2544,q_learning,0.2,0.99,0.03,0.999,0.0784516436362365,724.442372,0.9889553612517257,24.0,81.64166666666667
2545,q_learning,0.2,0.99,0.03,0.999,0.07837319199260026,661.257924,0.9677551020408163,79.0,80.14166666666667
2546,q_learning,0.2,0.99,0.03,0.999,0.07829481880060767,644.436644,0.7985207100591716,681.0,46.225
2547,q_learning,0.2,0.99,0.03,0.999,0.07821652398180706,788.4154960000001,0.9719665271966528,67.0,71.53333333333333
2548,q_learning,0.2,0.99,0.03,0.999,0.07813830745782525,705.8584440000003,0.9846018477782666,35.0,79.05833333333334
2549,q_learning,0.2,0.99,0.03,0.999,0.07806016915036743,987.9245480000008,0.9575971731448764,120.0,59.84166666666667
2550,q_learning,0.2,0.99,0.03,0.999,0.07798210898121706,965.2975960000001,0.9093635454848384,272.0,41.641666666666666
2551,q_learning,0.2,0.99,0.03,0.999,0.07790412687223584,904.92908,0.8341246290801186,559.0,29.416666666666668
2552,q_learning,0.2,0.99,0.03,0.999,0.0778262227453636,824.5998760000006,0.8785900783289817,372.0,44.325
